"level";"mgName";"mgId";"mgParentId";"mgParentName";"mgASCSecureScore";"Subscription";"SubscriptionId";"SubscriptionQuotaId";"SubscriptionState";"SubscriptionASCSecureScore";"SubscriptionTags";"SubscriptionTagsCount";"Policy";"PolicyDescription";"PolicyVariant";"PolicyType";"PolicyCategory";"PolicyDefinitionIdGuid";"PolicyDefinitionId";"PolicyDefintionScope";"PolicyDefintionScopeMgSub";"PolicyDefintionScopeId";"PolicyDefinitionsScopedLimit";"PolicyDefinitionsScopedCount";"PolicySetDefinitionsScopedLimit";"PolicySetDefinitionsScopedCount";"PolicyAssignmentScope";"PolicyAssignmentScopeMgSubRg";"PolicyAssignmentScopeName";"PolicyAssignmentNotScopes";"PolicyAssignmentId";"PolicyAssignmentName";"PolicyAssignmentDisplayName";"PolicyAssignmentDescription";"PolicyAssignmentEnforcementMode";"PolicyAssignmentNonComplianceMessages";"PolicyAssignmentIdentity";"PolicyAssignmentLimit";"PolicyAssignmentCount";"PolicyAssignmentAtScopeCount";"PolicyAssignmentParametersFormated";"PolicySetAssignmentLimit";"PolicySetAssignmentCount";"PolicySetAssignmentAtScopeCount";"PolicyAndPolicySetAssignmentAtScopeCount";"PolicyAssignmentAssignedBy";"PolicyAssignmentCreatedBy";"PolicyAssignmentCreatedOn";"PolicyAssignmentUpdatedBy";"PolicyAssignmentUpdatedOn";"RoleDefinitionId";"RoleDefinitionName";"RoleAssignmentIdentityDisplayname";"RoleAssignmentIdentitySignInName";"RoleAssignmentIdentityObjectId";"RoleAssignmentIdentityObjectType";"RoleAssignmentId";"RoleAssignmentScope";"RoleAssignmentScopeName";"RoleAssignmentScopeType";"RoleIsCustom";"RoleAssignableScopes";"RoleAssignmentCreatedBy";"RoleAssignmentCreatedOn";"RoleAssignmentCreatedOnUnformatted";"RoleAssignmentUpdatedBy";"RoleAssignmentUpdatedOn";"RoleAssignmentsLimit";"RoleAssignmentsCount";"RoleActions";"RoleNotActions";"RoleDataActions";"RoleNotDataActions";"RoleSecurityCustomRoleOwner";"RoleSecurityOwnerAssignmentSP";"BlueprintName";"BlueprintId";"BlueprintDisplayName";"BlueprintDescription";"BlueprintScoped";"BlueprintAssignmentVersion";"BlueprintAssignmentId"
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Configure backup on virtual machines without a given tag to a new recovery services vault with a default policy";"Enforce backup for all virtual machines by deploying a recovery services vault in the same location and resource group as the virtual machine. Doing this is useful when different application teams in your organization are allocated separate resource groups and need to manage their own backups and restores. You can optionally exclude virtual machines containing a specified tag to control the scope of assignment. See https://aka.ms/AzureVMAppCentricBackupExcludeTag.";"Policy";"BuiltIn";"Backup";"98d0b9f8-fd90-49c9-88e2-d3baf3b0dd86";"/providers/microsoft.authorization/policydefinitions/98d0b9f8-fd90-49c9-88e2-d3baf3b0dd86";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones";"Mg";"ESJH-landingzones";"";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/deploy-vm-backup";"Deploy-VM-Backup";"Deploy-VM-Backup";"Deploy-VM-Backup";"Default";"";"e2511ca5-bcb3-4dbd-9d91-c18590c2a9d2";"200";"15";"0";"";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:34";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Kubernetes clusters should be accessible only over HTTPS";"Use of HTTPS ensures authentication and protects data in transit from network layer eavesdropping attacks. This capability is currently generally available for Kubernetes Service (AKS), and in preview for AKS Engine and Azure Arc enabled Kubernetes. For more info, visit https://aka.ms/kubepolicydoc";"Policy";"BuiltIn";"Kubernetes";"1a5b4dca-0b6f-4cf5-907c-56316bc1bf3d";"/providers/microsoft.authorization/policydefinitions/1a5b4dca-0b6f-4cf5-907c-56316bc1bf3d";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones";"Mg";"ESJH-landingzones";"";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/enforce-aks-https";"Enforce-AKS-HTTPS";"Enforce-Https-Ingress-AKS";"Enforce-Https-Ingress-AKS";"Default";"";"1ab5bbbc-60c6-45b7-81d8-e5eba8e716dd";"200";"15";"0";"effect=deny";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Deploy SQL DB transparent data encryption";"Enables transparent data encryption on SQL databases";"Policy";"BuiltIn";"SQL";"86a912f6-9a06-4e26-b447-11b16ba8659f";"/providers/microsoft.authorization/policydefinitions/86a912f6-9a06-4e26-b447-11b16ba8659f";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones";"Mg";"ESJH-landingzones";"";"/providers/microsoft.management/managementgroups/esjh-landingzones/providers/microsoft.authorization/policyassignments/enforce-sql-encryption";"Enforce-SQL-Encryption";"Deploy-SQL-Security";"Deploy-SQL-Security";"Default";"";"34520a11-7b14-46a8-ac34-7d766959460a";"200";"15";"0";"";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 20:58:33";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Azure Security Benchmark";"The Azure Security Benchmark initiative represents the policies and controls implementing security recommendations defined in Azure Security Benchmark v2, see https://aka.ms/azsecbm. This also serves as the Azure Security Center default policy initiative. You can directly assign this initiative, or manage its policies and compliance results within Azure Security Center.";"PolicySet";"BuiltIn";"Security Center";"1f3afdf9-d0c9-4c3d-847f-89da613e70a8";"/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-asc-monitoring";"Deploy-ASC-Monitoring";"ASC-Monitoring";"ASC-Monitoring";"Default";"";"bd1c4f32-24fc-4dab-9427-b84023210b29";"200";"15";"0";"";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:45";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Deploy Azure Defender settings in Azure Security Center.";"Deploys  the Azure Defender settings in Azure Security Center for  the specific services.";"Policy";"Custom";"Security Center";"deploy-asc-standard";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policydefinitions/deploy-asc-standard";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-asc-security";"Deploy-ASC-Security";"Deploy-ASC-Defender";"Deploy-ASC-Defender";"Default";"";"4cb4c797-237b-4e64-b2cf-66f841700442";"200";"15";"0";"pricingTierAppServices=Standard, pricingTierArm=Standard, pricingTierContainerRegistry=Standard, pricingTierDns=Standard, pricingTierKeyVaults=Standard, pricingTierKubernetesService=Standard, pricingTierSqlServers=Standard, pricingTierStorageAccounts=Standard, pricingTierVms=Standard";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Deploy Diagnostic Settings for Activity Log to Log Analytics workspace";"Deploys the diagnostic settings for Activity Log to stream to a Log Analytics workspace when any Activity Log which is missing this diagnostic settings is created or updated. The policy wil  set the diagnostic with category enabled.";"Policy";"Custom";"Monitoring";"deploy-diagnostics-activitylog";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policydefinitions/deploy-diagnostics-activitylog";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-azactivity-log";"Deploy-AzActivity-Log";"Deploy-AzActivity-Log";"Deploy-AzActivity-Log";"Default";"";"1691aa06-da2e-43f0-98f9-af12494603a9";"200";"15";"0";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466, logsEnabled=True";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Configure Log Analytics agent on Azure Arc enabled Linux servers";"Enable VM insights on servers and machines connected to Azure through Arc enabled servers by installing the Log Analytics agent virtual machine extension. VM insights uses the Log Analytics agent to collect the guest OS performance data, and provides insights into their performance. See more - https://aka.ms/vminsightsdocs.";"Policy";"BuiltIn";"Monitoring";"9d2b61b4-1d14-4a63-be30-d4498e7ad2cf";"/providers/microsoft.authorization/policydefinitions/9d2b61b4-1d14-4a63-be30-d4498e7ad2cf";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-lx-arc-monitoring";"Deploy-LX-Arc-Monitoring";"Deploy-Linux-Arc-Monitoring";"Deploy-Linux-Arc-Monitoring";"Default";"";"9ed01b2b-9311-41a8-8897-0a329047be49";"200";"15";"0";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Deploy Diagnostic Settings to Azure Services";"This policy set deploys the configurations of application Azure resources to forward diagnostic logs and metrics to an Azure Log Analytics workspace. See the list of policies of the services that are included ";"PolicySet";"Custom";"Monitoring";"deploy-diag-loganalytics";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policysetdefinitions/deploy-diag-loganalytics";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-resource-diag";"Deploy-Resource-Diag";"Deploy-Resource-Diag";"Deploy-Resource-Diag";"Default";"";"e51576ad-748d-462b-9d70-cb3b03e6c2e6";"200";"15";"0";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:44";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Enable Azure Monitor for VMs";"Enable Azure Monitor for the virtual machines (VMs) in the specified scope (management group, subscription or resource group). Takes Log Analytics workspace as parameter.";"PolicySet";"BuiltIn";"Monitoring";"55f3eceb-5573-4f18-9695-226972c6d74a";"/providers/microsoft.authorization/policysetdefinitions/55f3eceb-5573-4f18-9695-226972c6d74a";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-vm-monitoring";"Deploy-VM-Monitoring";"Deploy-VM-Monitoring";"Deploy-VM-Monitoring v2";"Default";"";"065dde0b-5eab-4fce-80ee-ec956e94c498";"200";"15";"0";"logAnalytics_1=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:44";"c295384a-33d9-475e-abaf-d2fb0274299a";"2021-07-09 16:04:52";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Enable Azure Monitor for Virtual Machine Scale Sets";"Enable Azure Monitor for the Virtual Machine Scale Sets in the specified scope (Management group, Subscription or resource group). Takes Log Analytics workspace as parameter. Note: if your scale set upgradePolicy is set to Manual, you need to apply the extension to the all VMs in the set by calling upgrade on them. In CLI this would be az vmss update-instances.";"PolicySet";"BuiltIn";"Monitoring";"75714362-cae7-409e-9b99-a8e5075b7fad";"/providers/microsoft.authorization/policysetdefinitions/75714362-cae7-409e-9b99-a8e5075b7fad";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-vmss-monitoring";"Deploy-VMSS-Monitoring";"Deploy-VMSS-Monitoring";"Deploy-VMSS-Monitoring";"Default";"";"a3a4908f-b068-455e-a3f5-38cc5e00448f";"200";"15";"0";"logAnalytics_1=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"";"";"";"";"";"";"0";"Configure Log Analytics agent on Azure Arc enabled Windows servers";"Enable VM insights on servers and machines connected to Azure through Arc enabled servers by installing the Log Analytics agent virtual machine extension. VM insights uses the Log Analytics agent to collect the guest OS performance data, and provides insights into their performance. See more - https://aka.ms/vminsightsdocs.";"Policy";"BuiltIn";"Monitoring";"69af7d4a-7b18-4044-93a9-2651498ef203";"/providers/microsoft.authorization/policydefinitions/69af7d4a-7b18-4044-93a9-2651498ef203";"n/a";"n/a";"n/a";"500";"0";"200";"0";"/providers/Microsoft.Management/managementGroups/ESJH";"Mg";"ESJH";"";"/providers/microsoft.management/managementgroups/esjh/providers/microsoft.authorization/policyassignments/deploy-ws-arc-monitoring";"Deploy-WS-Arc-Monitoring";"Deploy-Windows-Arc-Monitoring";"Deploy-Windows-Arc-Monitoring";"Default";"";"b0bdcb08-09c9-4d9d-957e-963d255e7220";"200";"15";"0";"logAnalytics=/subscriptions/f28ba982-5ed0-4033-9bdf-e45e4b5df466/resourcegroups/esjh-mgmt/providers/microsoft.operationalinsights/workspaces/esjh-la-f28ba982-5ed0-4033-9bdf-e45e4b5df466";"200";"4";"0";"0";"n/a";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"2021-01-10 21:00:47";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";;"";"";"0";"0";"";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"18d7d88d-d35e-4fb5-a5c3-7773c20a72d9";"User Access Administrator";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User";"/providers/Microsoft.Authorization/roleAssignments/0c3ffd6f-942d-433d-8abd-2d0d7f4383e1";"/";"";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"10/01/2021 20:27:23";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:27:23";"2000";"7";"*/read, Microsoft.Authorization/*, Microsoft.Support/*";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Owner";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User";"/providers/Microsoft.Authorization/roleAssignments/6c236776-529f-4132-b034-e399e1cd1a99";"/";"";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"10/01/2021 20:51:02";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-10 20:51:02";"2000";"7";"*";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Reader";"Jack Dalton";"JackDalton@AzGovViz.onmicrosoft.com";"c64d2776-a210-428f-b54f-a4a5dd7f8ef8";"User";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/2df03e9d-a1e3-41f5-a95e-efb2b4641f04";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638";"896470ca-9c6e-4176-9b38-5a655403c638";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"19/07/2021 19:38:25";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-19 19:38:25";"2000";"7";"*/read";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Owner";"AzOps";"n/a";"c295384a-33d9-475e-abaf-d2fb0274299a";"ServicePrincipal";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/30e36b53-bc6c-412b-a026-96fe7527e27b";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638";"896470ca-9c6e-4176-9b38-5a655403c638";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"06/07/2021 12:42:21";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-07-06 12:42:21";"2000";"7";"*";"";"";"";"0";"1";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Reader";"azgovvizwwcsecurity";"n/a";"e261446e-77d2-4cf5-a32a-0fbef8ee1333";"ServicePrincipal";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/d7973c31-e58a-4af7-bbcb-a4bac69ba141";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638";"896470ca-9c6e-4176-9b38-5a655403c638";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"27/04/2021 16:53:54";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-04-27 16:53:54";"2000";"7";"*/read";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Owner";"Joe Dalton";"joe.dalton@AzGovViz.onmicrosoft.com";"acf4c68f-7b15-4d70-935b-26116fc2426a";"User";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638/providers/Microsoft.Authorization/roleAssignments/eda95ae6-8581-4558-b3b9-b3cd05cce33d";"/providers/Microsoft.Management/managementGroups/896470ca-9c6e-4176-9b38-5a655403c638";"896470ca-9c6e-4176-9b38-5a655403c638";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"16/06/2021 13:58:06";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-06-16 13:58:06";"2000";"7";"*";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"8e3af657-a8ff-443c-a75c-2fe8c4bcb635";"Owner";"ESDeploymentAccount";"ESDeploymentAccount@AzGovViz.onmicrosoft.com";"b790b1e1-6f46-488b-8c5a-708b0db9a149";"User";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/093ad67e-4eae-4536-aa0b-da4e09b47d88";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones";"ESJH-landingzones";"Sub";"False";"/";"4870c99c-acfe-4210-9212-32949dc37c7a";"2021-01-10 20:56:27";"10/01/2021 20:56:27";"4870c99c-acfe-4210-9212-32949dc37c7a";"2021-01-10 20:56:27";"2000";"7";"*";"";"";"";"0";"0";"";"";"";"";"";"";""
"3";"ESJH-online";"ESJH-online";"ESJH-landingzones";"ESJH-landingzones";"isNullOrEmpty";"landingZone";"4dfa3b56-55bf-4059-802a-24e44a4fb60f";"PayAsYouGo_2014-09-01";"Enabled";"n/a";"costCenter/4711, testtag/testvalue5, testtag2/blub, existingtag/blaaa";"4";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";;"0";"0";"0";"0";"";"";"";"";"";"acdd72a7-3385-48ef-bd42-f606fba81ae7";"Reader";"3rdPartyStaff";"n/a";"cb036073-f86b-46e1-9726-1eaccb62a678";"Group";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones/providers/Microsoft.Authorization/roleAssignments/3b6291a1-fc61-41d8-abff-43d04e35be62";"/providers/Microsoft.Management/managementGroups/ESJH-landingzones";"ESJH-landingzones";"Sub";"False";"/";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-25 22:02:49";"25/01/2021 22:02:49";"acf4c68f-7b15-4d70-935b-26116fc2426a";"2021-01-25 22:02:49";"2000";"7";"*/read";"";"";"";"0";"0";"";"";"";"";"";"";""
